rgn_id,category,name,year,tonnes
8,fish,Temperate basses,2010,439
8,fish,Temperate basses,2011,413
8,fish,Temperate basses,2012,354
8,fish,Temperate basses,2013,380
8,fish,Temperate basses,2014,285
8,fish,Temperate basses,2015,464
8,fish,Temperate basses,2016,687
8,other fisheries animals,Korean common sea squint,2009,35
8,other fisheries animals,Korean common sea squint,2010,154
8,other fisheries animals,Korean common sea squint,2011,3
8,other fisheries animals,Korean common sea squint,2012,1
8,other fisheries animals,Korean common sea squint,2013,5
8,other fisheries animals,Korean common sea squint,2014,1
8,other fisheries animals,Korean common sea squint,2015,165
8,other fisheries animals,Korean common sea squint,2016,44
8,other fisheries animals,Sea cucumber,2011,2
8,other fisheries animals,Wrinkled sea squirt,2009,8
8,other fisheries animals,Wrinkled sea squirt,2010,21
8,other fisheries animals,Wrinkled sea squirt,2016,25
8,seaweed,Gulf weed,2009,1826
8,seaweed,Gulf weed,2010,2383
8,seaweed,Gulf weed,2011,2529
8,seaweed,Gulf weed,2012,1354
8,seaweed,Gulf weed,2013,24
8,seaweed,Gulf weed,2014,145
8,seaweed,Gulf weed,2015,86
8,seaweed,Gulf weed,2016,150
8,seaweed,Laver,2009,128690
8,seaweed,Laver,2010,154652
8,seaweed,Laver,2011,256986
8,seaweed,Laver,2012,284341
8,seaweed,Laver,2013,314137
8,seaweed,Laver,2014,299904
8,seaweed,Laver,2015,311726
8,seaweed,Laver,2016,310930
8,seaweed,Other seaweeds,2011,2
8,seaweed,Sea lettuce,2009,5015
8,seaweed,Sea lettuce,2010,3918
8,seaweed,Sea lettuce,2011,5473
8,seaweed,Sea lettuce,2012,5482
8,seaweed,Sea lettuce,2013,4547
8,seaweed,Sea lettuce,2014,5431
8,seaweed,Sea lettuce,2015,5959
8,seaweed,Sea lettuce,2016,6801
8,seaweed,Sea mustard,2009,287740
8,seaweed,Sea mustard,2010,355649
8,seaweed,Sea mustard,2011,355135
8,seaweed,Sea mustard,2012,310119
8,seaweed,Sea mustard,2013,298105
8,seaweed,Sea mustard,2014,262423
8,seaweed,Sea mustard,2015,309172
8,seaweed,Sea mustard,2016,478337
8,seaweed,Sea staghorn,2009,1785
8,seaweed,Sea staghorn,2010,1394
8,seaweed,Sea staghorn,2011,1005
8,seaweed,Sea staghorn,2012,855
8,seaweed,Sea staghorn,2013,2045
8,seaweed,Sea staghorn,2014,5550
8,seaweed,Sea staghorn,2015,3895
8,seaweed,Sea staghorn,2016,4279
8,seaweed,Sea string,2015,4
8,seaweed,Sea string,2016,24
8,other fisheries animals,Sea tangle,2009,299732
8,other fisheries animals,Sea tangle,2010,232172
8,other fisheries animals,Sea tangle,2011,231785
8,other fisheries animals,Sea tangle,2012,298734
8,other fisheries animals,Sea tangle,2013,361733
8,other fisheries animals,Sea tangle,2014,359440
8,other fisheries animals,Sea tangle,2015,430114
8,other fisheries animals,Sea tangle,2016,385528
8,seaweed,Seaweed fulvescens,2009,2819
8,seaweed,Seaweed fulvescens,2010,1759
8,seaweed,Seaweed fulvescens,2011,2179
8,seaweed,Seaweed fulvescens,2012,2739
8,seaweed,Seaweed fulvescens,2013,4727
8,seaweed,Seaweed fulvescens,2014,5021
8,seaweed,Seaweed fulvescens,2015,3777
8,seaweed,Seaweed fulvescens,2016,3193
8,seaweed,Seaweed fusiforme,2009,19533
8,seaweed,Seaweed fusiforme,2010,21133
8,seaweed,Seaweed fusiforme,2011,23351
8,seaweed,Seaweed fusiforme,2012,13024
8,seaweed,Seaweed fusiforme,2013,13311
8,seaweed,Seaweed fusiforme,2014,16563
8,seaweed,Seaweed fusiforme,2015,28157
8,seaweed,Seaweed fusiforme,2016,32762
8,shellfish,Abalones nei,2009,6133
8,shellfish,Abalones nei,2010,6170
8,shellfish,Abalones nei,2011,6727
8,shellfish,Abalones nei,2012,6467
8,shellfish,Abalones nei,2013,7342
8,shellfish,Abalones nei,2014,8837
8,shellfish,Abalones nei,2015,9971
8,shellfish,Abalones nei,2016,12201
8,shellfish,Ark shell,2016,4548
8,shellfish,Broughton's ribbed ark,2015,21
8,shellfish,Broughton's ribbed ark,2016,3
8,shellfish,Cockle,2009,1878
8,shellfish,Cockle,2010,302
8,shellfish,Cockle,2011,355
8,shellfish,Cockle,2012,8
8,shellfish,Cockle,2013,582
8,shellfish,Cockle,2014,707
8,shellfish,Cockle,2015,16
8,shellfish,Cockle,2016,142
8,shellfish,Japanese littleneck,2009,202
8,shellfish,Japanese littleneck,2010,497
8,shellfish,Japanese littleneck,2011,969
8,shellfish,Japanese littleneck,2012,691
8,shellfish,Japanese littleneck,2013,97
8,shellfish,Japanese littleneck,2014,440
8,shellfish,Japanese littleneck,2015,27
8,shellfish,Japanese littleneck,2016,4
8,shellfish,Korean common penshell,2009,1320
8,shellfish,Korean common penshell,2010,748
8,shellfish,Korean common penshell,2011,830
8,shellfish,Korean common penshell,2012,81
8,shellfish,Korean common penshell,2013,1
8,shellfish,Korean common penshell,2014,1
8,shellfish,Korean common penshell,2015,50
8,shellfish,Korean common penshell,2016,44
8,shellfish,Mussels,2010,1670
8,shellfish,Mussels,2011,5537
8,shellfish,Mussels,2012,8592
8,shellfish,Mussels,2013,6617
8,shellfish,Mussels,2014,9121
8,shellfish,Mussels,2015,13829
8,shellfish,Mussels,2016,11256
8,shellfish,Oysters,2009,20417
8,shellfish,Oysters,2010,24396
8,shellfish,Oysters,2011,21415
8,shellfish,Oysters,2012,17207
8,shellfish,Oysters,2013,18972
8,shellfish,Oysters,2014,24041
8,shellfish,Oysters,2015,16111
8,shellfish,Oysters,2016,20388
8,shellfish,Scallops,2009,1
8,shellfish,Scallops,2010,2
8,shellfish,Scallops,2011,1
8,shellfish,Scallops,2012,3
8,shellfish,Scallops,2013,10
8,shellfish,Scallops,2014,43
8,shellfish,Scallops,2015,43
8,shellfish,Scallops,2016,41
9,crustacean,White leg shrimp,2016,4
9,fish,Amberjacks,2009,7
9,fish,Amberjacks,2010,6
9,fish,Amberjacks,2011,21
9,fish,Amberjacks,2012,38
9,fish,Amberjacks,2013,41
9,fish,Amberjacks,2014,14
9,fish,Amberjacks,2015,59
9,fish,Amberjacks,2016,21
9,fish,Barred knifejaw,2010,13
9,fish,Barred knifejaw,2011,2
9,fish,Barred knifejaw,2012,15
9,fish,Barred knifejaw,2014,6
9,fish,Barred knifejaw,2015,12
9,fish,Bastard halibut,2009,2573
9,fish,Bastard halibut,2010,1604
9,fish,Bastard halibut,2011,1541
9,fish,Bastard halibut,2012,1467
9,fish,Bastard halibut,2013,1049
9,fish,Bastard halibut,2014,952
9,fish,Bastard halibut,2015,1297
9,fish,Bastard halibut,2016,831
9,fish,Black seabream,2012,12
9,fish,Black seabream,2013,11
9,fish,Convict grouper,2011,2
9,fish,Filefishes,2009,18
9,fish,Filefishes,2010,22
9,fish,Filefishes,2012,7
9,fish,Filefishes,2014,9
9,fish,Filefishes,2015,6
9,fish,Filefishes,2016,3
9,fish,Flounders,2009,227
9,fish,Flounders,2010,248
9,fish,Flounders,2011,547
9,fish,Flounders,2012,364
9,fish,Flounders,2013,399
9,fish,Flounders,2014,1144
9,fish,Flounders,2015,946
9,fish,Flounders,2016,1067
9,fish,Korean rockfish,2009,2950
9,fish,Korean rockfish,2010,2050
9,fish,Korean rockfish,2011,1480
9,fish,Korean rockfish,2012,702
9,fish,Korean rockfish,2013,588
9,fish,Korean rockfish,2014,529
9,fish,Korean rockfish,2015,184
9,fish,Korean rockfish,2016,386
9,fish,Mullets,2010,4
9,fish,Mullets,2012,12
9,fish,Mullets,2013,19
9,fish,Red seabream,2011,6
9,fish,Red seabream,2012,22
9,fish,Red seabream,2013,35
9,fish,Red seabream,2014,2
9,fish,Red seabream,2015,19
9,fish,Red seabream,2016,7
9,fish,Temperate basses,2009,7
9,other fisheries animals,Korean common sea squint,2009,1496
9,other fisheries animals,Korean common sea squint,2010,1729
9,other fisheries animals,Korean common sea squint,2011,1016
9,other fisheries animals,Korean common sea squint,2012,796
9,other fisheries animals,Korean common sea squint,2013,1601
9,other fisheries animals,Korean common sea squint,2014,1714
9,other fisheries animals,Korean common sea squint,2015,1006
9,other fisheries animals,Korean common sea squint,2016,1638
9,seaweed,Sea mustard,2009,761
9,seaweed,Sea mustard,2010,890
9,seaweed,Sea mustard,2011,881
9,seaweed,Sea mustard,2012,955
9,seaweed,Sea mustard,2013,1370
9,seaweed,Sea mustard,2014,667
9,seaweed,Sea mustard,2015,910
9,seaweed,Sea mustard,2016,969
9,other fisheries animals,Sea tangle,2009,98
9,other fisheries animals,Sea tangle,2010,222
9,other fisheries animals,Sea tangle,2011,377
9,other fisheries animals,Sea tangle,2012,314
9,other fisheries animals,Sea tangle,2013,182
9,other fisheries animals,Sea tangle,2014,143
9,other fisheries animals,Sea tangle,2015,95
9,other fisheries animals,Sea tangle,2016,130
9,shellfish,Abalones nei,2011,2
9,shellfish,Abalones nei,2012,47
9,shellfish,Abalones nei,2013,61
9,shellfish,Abalones nei,2014,17
9,shellfish,Abalones nei,2015,9
9,shellfish,Abalones nei,2016,10
10,crustacean,Fleshy prawn,2009,16
10,crustacean,Fleshy prawn,2012,2
10,crustacean,Fleshy prawn,2014,5
10,crustacean,Fleshy prawn,2015,5
10,crustacean,White leg shrimp,2009,21
10,crustacean,White leg shrimp,2010,45
10,crustacean,White leg shrimp,2011,22
10,crustacean,White leg shrimp,2012,19
10,crustacean,White leg shrimp,2013,10
10,crustacean,White leg shrimp,2014,40
10,crustacean,White leg shrimp,2015,91
10,crustacean,White leg shrimp,2016,122
10,fish,Amberjacks,2009,297
10,fish,Amberjacks,2010,134
10,fish,Amberjacks,2011,7
10,fish,Amberjacks,2012,143
10,fish,Amberjacks,2013,63
10,fish,Amberjacks,2014,179
10,fish,Amberjacks,2015,570
10,fish,Amberjacks,2016,346
10,fish,Barred knifejaw,2009,144
10,fish,Barred knifejaw,2010,269
10,fish,Barred knifejaw,2011,183
10,fish,Barred knifejaw,2012,173
10,fish,Barred knifejaw,2013,150
10,fish,Barred knifejaw,2014,204
10,fish,Barred knifejaw,2015,231
10,fish,Barred knifejaw,2016,384
10,fish,Bastard halibut,2009,3236
10,fish,Bastard halibut,2010,1286
10,fish,Bastard halibut,2011,730
10,fish,Bastard halibut,2012,797
10,fish,Bastard halibut,2013,656
10,fish,Bastard halibut,2014,1304
10,fish,Bastard halibut,2015,1328
10,fish,Bastard halibut,2016,876
10,fish,Black seabream,2009,860
10,fish,Black seabream,2010,1133
10,fish,Black seabream,2011,695
10,fish,Black seabream,2012,753
10,fish,Black seabream,2013,598
10,fish,Black seabream,2014,595
10,fish,Black seabream,2015,972
10,fish,Black seabream,2016,981
10,fish,Chub mackerel,2009,236
10,fish,Chub mackerel,2010,256
10,fish,Chub mackerel,2011,69
10,fish,Chub mackerel,2012,163
10,fish,Chub mackerel,2013,124
10,fish,Chub mackerel,2014,116
10,fish,Chub mackerel,2015,60
10,fish,Chub mackerel,2016,80
10,fish,Convict grouper,2009,171
10,fish,Convict grouper,2010,194
10,fish,Convict grouper,2011,97
10,fish,Convict grouper,2012,48
10,fish,Convict grouper,2013,48
10,fish,Convict grouper,2014,47
10,fish,Convict grouper,2015,93
10,fish,Convict grouper,2016,160
10,fish,Dotted gizzard shad,2009,8
10,fish,Dotted gizzard shad,2012,1
10,fish,Filefishes,2009,496
10,fish,Filefishes,2010,440
10,fish,Filefishes,2011,259
10,fish,Filefishes,2012,340
10,fish,Filefishes,2013,294
10,fish,Filefishes,2014,276
10,fish,Filefishes,2015,379
10,fish,Filefishes,2016,392
10,fish,Flounders,2009,20
10,fish,Flounders,2010,37
10,fish,Flounders,2011,139
10,fish,Flounders,2012,68
10,fish,Flounders,2013,137
10,fish,Flounders,2014,336
10,fish,Flounders,2015,155
10,fish,Flounders,2016,132
10,fish,Jacks,2009,8
10,fish,Jacks,2010,7
10,fish,Jacks,2013,1
10,fish,Jacks,2014,4
10,fish,Jacks,2015,1
10,fish,Jacks,2016,18
10,fish,Korean rockfish,2009,17970
10,fish,Korean rockfish,2010,9414
10,fish,Korean rockfish,2011,8201
10,fish,Korean rockfish,2012,11332
10,fish,Korean rockfish,2013,11003
10,fish,Korean rockfish,2014,9997
10,fish,Korean rockfish,2015,8327
10,fish,Korean rockfish,2016,9065
10,fish,Mi-iuy croaker,2009,5
10,fish,Mi-iuy croaker,2010,32
10,fish,Mi-iuy croaker,2011,1
10,fish,Mi-iuy croaker,2014,51
10,fish,Mi-iuy croaker,2015,40
10,fish,Mi-iuy croaker,2016,27
10,fish,Mullets,2009,4400
10,fish,Mullets,2010,3879
10,fish,Mullets,2011,4153
10,fish,Mullets,2012,5283
10,fish,Mullets,2013,4002
10,fish,Mullets,2014,4453
10,fish,Mullets,2015,5890
10,fish,Mullets,2016,6556
10,fish,Pufferfishes,2009,7
10,fish,Pufferfishes,2010,23
10,fish,Pufferfishes,2011,2
10,fish,Pufferfishes,2012,2
10,fish,Pufferfishes,2013,7
10,fish,Pufferfishes,2014,4
10,fish,Pufferfishes,2015,7
10,fish,Pufferfishes,2016,9
10,fish,Red seabream,2009,8641
10,fish,Red seabream,2010,5789
10,fish,Red seabream,2011,3368
10,fish,Red seabream,2012,2675
10,fish,Red seabream,2013,2442
10,fish,Red seabream,2014,3415
10,fish,Red seabream,2015,5082
10,fish,Red seabream,2016,4160
10,fish,Rockfishes,2009,226
10,fish,Rockfishes,2010,196
10,fish,Rockfishes,2011,268
10,fish,Rockfishes,2012,192
10,fish,Rockfishes,2013,168
10,fish,Rockfishes,2014,161
10,fish,Rockfishes,2015,157
10,fish,Rockfishes,2016,197
10,fish,Scorpionfish,2009,6
10,fish,Seabreams,2009,4
10,fish,Seabreams,2010,8
10,fish,Seabreams,2011,5
10,fish,Seabreams,2012,31
10,fish,Seabreams,2013,15
10,fish,Seabreams,2016,19
10,fish,Small yellow croaker,2015,8
10,fish,Temperate basses,2009,1767
10,fish,Temperate basses,2010,1419
10,fish,Temperate basses,2011,1318
10,fish,Temperate basses,2012,1149
10,fish,Temperate basses,2013,868
10,fish,Temperate basses,2014,695
10,fish,Temperate basses,2015,1203
10,fish,Temperate basses,2016,1151
10,other fisheries animals,Korean common sea squint,2009,5336
10,other fisheries animals,Korean common sea squint,2010,3343
10,other fisheries animals,Korean common sea squint,2011,8800
10,other fisheries animals,Korean common sea squint,2012,5864
10,other fisheries animals,Korean common sea squint,2013,7545
10,other fisheries animals,Korean common sea squint,2014,4193
10,other fisheries animals,Korean common sea squint,2015,18525
10,other fisheries animals,Korean common sea squint,2016,26304
10,other fisheries animals,Other fisheries animals,2012,6
10,other fisheries animals,Other fisheries animals,2013,3
10,other fisheries animals,Wart sea squint,2009,3714
10,other fisheries animals,Wart sea squint,2010,2918
10,other fisheries animals,Wart sea squint,2011,2279
10,other fisheries animals,Wart sea squint,2012,2463
10,other fisheries animals,Wart sea squint,2013,2303
10,other fisheries animals,Wart sea squint,2014,1519
10,other fisheries animals,Wart sea squint,2015,3828
10,other fisheries animals,Wart sea squint,2016,1113
10,other fisheries animals,Wrinkled sea squirt,2009,5543
10,other fisheries animals,Wrinkled sea squirt,2010,5449
10,other fisheries animals,Wrinkled sea squirt,2011,6199
10,other fisheries animals,Wrinkled sea squirt,2012,5841
10,other fisheries animals,Wrinkled sea squirt,2013,2747
10,other fisheries animals,Wrinkled sea squirt,2014,6827
10,other fisheries animals,Wrinkled sea squirt,2015,4425
10,other fisheries animals,Wrinkled sea squirt,2016,5968
10,seaweed,Laver,2009,4941
10,seaweed,Laver,2010,5173
10,seaweed,Laver,2011,5266
10,seaweed,Laver,2012,5953
10,seaweed,Laver,2013,4118
10,seaweed,Laver,2014,3894
10,seaweed,Laver,2015,5757
10,seaweed,Laver,2016,5640
10,seaweed,Sea lettuce,2009,289
10,seaweed,Sea lettuce,2010,238
10,seaweed,Sea lettuce,2011,229
10,seaweed,Sea lettuce,2012,212
10,seaweed,Sea lettuce,2013,120
10,seaweed,Sea lettuce,2014,174
10,seaweed,Sea lettuce,2015,183
10,seaweed,Sea lettuce,2016,54
10,seaweed,Sea mustard,2009,1274
10,seaweed,Sea mustard,2010,1155
10,seaweed,Sea mustard,2011,1362
10,seaweed,Sea mustard,2012,1266
10,seaweed,Sea mustard,2013,924
10,seaweed,Sea mustard,2014,1573
10,seaweed,Sea mustard,2015,1560
10,seaweed,Sea mustard,2016,2043
10,other fisheries animals,Sea tangle,2010,4
10,other fisheries animals,Sea tangle,2011,66
10,other fisheries animals,Sea tangle,2012,63
10,other fisheries animals,Sea tangle,2013,16
10,other fisheries animals,Sea tangle,2014,133
10,other fisheries animals,Sea tangle,2015,305
10,other fisheries animals,Sea tangle,2016,983
10,shellfish,Abalones nei,2009,13
10,shellfish,Abalones nei,2010,17
10,shellfish,Abalones nei,2011,17
10,shellfish,Abalones nei,2012,12
10,shellfish,Abalones nei,2013,10
10,shellfish,Abalones nei,2014,15
10,shellfish,Abalones nei,2015,7
10,shellfish,Abalones nei,2016,13
10,shellfish,Ark shell,2016,53
10,shellfish,Broughton's ribbed ark,2009,190
10,shellfish,Broughton's ribbed ark,2010,146
10,shellfish,Broughton's ribbed ark,2011,65
10,shellfish,Broughton's ribbed ark,2012,76
10,shellfish,Broughton's ribbed ark,2013,266
10,shellfish,Broughton's ribbed ark,2014,536
10,shellfish,Broughton's ribbed ark,2015,3146
10,shellfish,Broughton's ribbed ark,2016,3060
10,shellfish,Cockle,2009,1060
10,shellfish,Cockle,2010,831
10,shellfish,Cockle,2011,1217
10,shellfish,Cockle,2012,2159
10,shellfish,Cockle,2013,1009
10,shellfish,Cockle,2014,247
10,shellfish,Cockle,2015,80
10,shellfish,Egg cockle,2015,1
10,shellfish,Japanese littleneck,2009,270
10,shellfish,Japanese littleneck,2010,773
10,shellfish,Japanese littleneck,2011,949
10,shellfish,Japanese littleneck,2012,1074
10,shellfish,Japanese littleneck,2013,1
10,shellfish,Japanese littleneck,2014,207
10,shellfish,Japanese littleneck,2016,33
10,shellfish,Mussels,2009,54298
10,shellfish,Mussels,2010,50446
10,shellfish,Mussels,2011,63599
10,shellfish,Mussels,2012,51792
10,shellfish,Mussels,2013,27491
10,shellfish,Mussels,2014,41969
10,shellfish,Mussels,2015,37441
10,shellfish,Mussels,2016,42792
10,shellfish,Oysters,2009,214660
10,shellfish,Oysters,2010,238311
10,shellfish,Oysters,2011,251610
10,shellfish,Oysters,2012,262822
10,shellfish,Oysters,2013,214495
10,shellfish,Oysters,2014,253188
10,shellfish,Oysters,2015,243761
10,shellfish,Oysters,2016,243717
10,shellfish,Scallops,2013,194
10,shellfish,Scallops,2014,731
10,shellfish,Scallops,2015,1238
10,shellfish,Scallops,2016,2618
10,shellfish,Sunray surf clam,2011,5
10,shellfish,Venus clam,2011,2
11,crustacean,White leg shrimp,2010,2
11,crustacean,White leg shrimp,2011,1
11,crustacean,White leg shrimp,2012,1
11,crustacean,White leg shrimp,2013,1
11,crustacean,White leg shrimp,2014,3
11,crustacean,White leg shrimp,2015,2
11,crustacean,White leg shrimp,2016,3
11,fish,Amberjacks,2011,6
11,fish,Amberjacks,2013,41
11,fish,Amberjacks,2014,5
11,fish,Amberjacks,2016,2
11,fish,Barred knifejaw,2009,412
11,fish,Barred knifejaw,2010,373
11,fish,Barred knifejaw,2011,352
11,fish,Barred knifejaw,2012,286
11,fish,Barred knifejaw,2013,270
11,fish,Barred knifejaw,2014,221
11,fish,Barred knifejaw,2015,213
11,fish,Barred knifejaw,2016,283
11,fish,Bastard halibut,2009,30899
11,fish,Bastard halibut,2010,21367
11,fish,Bastard halibut,2011,22823
11,fish,Bastard halibut,2012,24575
11,fish,Bastard halibut,2013,23002
11,fish,Bastard halibut,2014,25004
11,fish,Bastard halibut,2015,27142
11,fish,Bastard halibut,2016,26098
11,fish,Black seabream,2011,1
11,fish,Chub mackerel,2009,13
11,fish,Chub mackerel,2010,26
11,fish,Chub mackerel,2011,6
11,fish,Chub mackerel,2012,112
11,fish,Chub mackerel,2013,82
11,fish,Chub mackerel,2014,56
11,fish,Chub mackerel,2015,53
11,fish,Chub mackerel,2016,167
11,fish,Convict grouper,2010,29
11,fish,Convict grouper,2011,3
11,fish,Convict grouper,2015,16
11,fish,Convict grouper,2016,8
11,fish,Filefishes,2009,1
11,fish,Filefishes,2010,2
11,fish,Filefishes,2015,2
11,fish,Filefishes,2016,1
11,fish,Flounders,2009,105
11,fish,Flounders,2010,160
11,fish,Flounders,2011,185
11,fish,Flounders,2012,8
11,fish,Flounders,2013,210
11,fish,Flounders,2014,1926
11,fish,Flounders,2015,516
11,fish,Flounders,2016,446
11,fish,Korean rockfish,2011,24
11,fish,Korean rockfish,2015,20
11,fish,Korean rockfish,2016,94
11,fish,Pacific bluefin tuna,2012,3
11,fish,Pufferfishes,2009,15
11,fish,Pufferfishes,2010,86
11,fish,Pufferfishes,2011,119
11,fish,Pufferfishes,2013,55
11,fish,Pufferfishes,2014,23
11,fish,Pufferfishes,2015,42
11,fish,Pufferfishes,2016,12
11,fish,Rainbow trout,2013,4
11,fish,Rainbow trout,2014,30
11,fish,Rainbow trout,2015,16
11,fish,Rainbow trout,2016,2
11,fish,Red seabream,2009,35
11,fish,Red seabream,2010,13
11,fish,Red seabream,2011,14
11,fish,Red seabream,2013,12
11,fish,Red seabream,2014,126
11,fish,Red seabream,2015,77
11,fish,Red seabream,2016,79
11,fish,Rockfishes,2016,19
11,fish,Seabreams,2010,1
11,fish,Seabreams,2011,6
11,fish,Seabreams,2012,5
11,fish,Seabreams,2013,1
11,fish,Seabreams,2014,16
11,fish,Seabreams,2015,16
11,fish,Seabreams,2016,8
11,fish,Small yellow croaker,2013,1
11,fish,Small yellow croaker,2014,14
11,fish,Small yellow croaker,2015,64
11,fish,Small yellow croaker,2016,23
11,other fisheries animals,Korean common sea squint,2011,24
11,other fisheries animals,Korean common sea squint,2012,17
11,other fisheries animals,Korean common sea squint,2013,1
11,other fisheries animals,Korean common sea squint,2015,1
11,shellfish,Abalones nei,2009,35
11,shellfish,Abalones nei,2010,30
11,shellfish,Abalones nei,2011,26
11,shellfish,Abalones nei,2012,19
11,shellfish,Abalones nei,2013,18
11,shellfish,Abalones nei,2014,23
11,shellfish,Abalones nei,2015,23
11,shellfish,Abalones nei,2016,32
